Line,Tag,Source,Path,Flags,File Number,Sequence Number,Size,Allocated Size,Creation Time,Modification Time,Access Time,Changed Time
32776,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32777,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,8589934608,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32778,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32779,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32780,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32781,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32782,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32783,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-systemreset_31bf3856ad364e35_10.0.19041.1266_none_5fd6523a3130632d/r/SYSTEM~1.EXE,ARCHIVE,0,0,14595,16384,2021-10-06T13:52:48.975118+00:00,2021-10-06T13:52:48.975118+00:00,2022-11-05T20:05:07.218522+00:00,2022-10-19T04:09:09.380432+00:00
32795,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..ces-workspacebroker_31bf3856ad364e35_10.0.19041.1151_none_0412565dd5f26733/wkspbroker.exe,ARCHIVE,0,0,321720,323584,2021-10-06T13:52:54.684904+00:00,2021-10-06T13:52:54.700542+00:00,2022-11-05T20:05:07.477338+00:00,2022-10-19T01:00:06.019790+00:00
32796,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..ces-workspacebroker_31bf3856ad364e35_10.0.19041.1151_none_0412565dd5f26733/WKSPBR~1.EXE,ARCHIVE,0,0,321720,323584,2021-10-06T13:52:54.684904+00:00,2021-10-06T13:52:54.700542+00:00,2022-11-05T20:05:07.477338+00:00,2022-10-19T01:00:06.019790+00:00
32797,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32798,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32799,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,8589934608,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32800,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32801,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32802,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32803,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32804,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32805,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-t..eldebugger-recorder_31bf3856ad364e35_10.0.19041.746_none_425d54d86cc1f3e2/tttracer.exe,ARCHIVE,0,0,85840,86016,2021-10-06T13:51:39.529202+00:00,2021-10-06T13:51:39.529202+00:00,2022-11-05T20:05:07.535688+00:00,2022-10-19T01:00:05.769848+00:00
32874,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.19041.906_none_066336a1b904a848/taskhostw.exe,ARCHIVE,0,0,97096,98304,2021-10-06T13:52:06.111768+00:00,2021-10-06T13:52:06.111768+00:00,2022-11-05T20:05:08.975398+00:00,2022-10-19T01:00:05.738606+00:00
32875,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-taskhost_31bf3856ad364e35_10.0.19041.906_none_066336a1b904a848/TASKHO~1.EXE,ARCHIVE,0,0,97096,98304,2021-10-06T13:52:06.111768+00:00,2021-10-06T13:52:06.111768+00:00,2022-11-05T20:05:08.975398+00:00,2022-10-19T01:00:05.738606+00:00
32883,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,0,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32884,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,0,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32885,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,0,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32886,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,8589934608,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32887,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,0,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32888,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,8589934608,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32889,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,0,0,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32890,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/00d554543a0fd9012604000020087c45/amd64_microsoft-windows-tcpip-utility_31bf3856ad364e35_10.0.19041.1_none_e8b8012dee3ba92e/TCPSVCS.EXE,ARCHIVE,377961644078,69,12800,16384,2019-12-07T09:09:34.006180+00:00,2019-12-07T09:09:34.006180+00:00,2022-11-05T20:35:49.271588+00:00,2022-11-08T23:39:18.606662+00:00
32959,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.19041.1202_none_05cd606e025d0d96/TrustedInstaller.exe,ARCHIVE,0,0,198456,200704,2021-10-06T13:52:15.127478+00:00,2021-10-06T13:52:15.143078+00:00,2022-11-05T20:05:10.083332+00:00,2022-10-19T01:01:29.427336+00:00
32960,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.19041.1202_none_05cd606e025d0d96/TRUSTE~1.EXE,ARCHIVE,0,0,198456,200704,2021-10-06T13:52:15.127478+00:00,2021-10-06T13:52:15.143078+00:00,2022-11-05T20:05:10.083332+00:00,2022-10-19T01:01:29.427336+00:00
32961,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.19041.1202_none_05cd606e025d0d96/TRUSTE~1.EXE,ARCHIVE,30254,1,198456,200704,2021-10-06T13:52:15.127478+00:00,2021-10-06T13:52:15.143078+00:00,2022-11-05T20:05:10.083332+00:00,2022-10-19T01:01:29.427336+00:00
32962,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-trustedinstaller_31bf3856ad364e35_10.0.19041.1202_none_05cd606e025d0d96/TRUSTE~1.EXE,ARCHIVE,0,0,198456,200704,2021-10-06T13:52:15.127478+00:00,2021-10-06T13:52:15.143078+00:00,2022-11-05T20:05:10.083332+00:00,2022-10-19T01:01:29.427336+00:00
33063,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.19041.662_none_0070027dab4e4ffe/UtcDecoderHost.exe,ARCHIVE,0,0,132096,135168,2021-10-06T13:51:11.919694+00:00,2021-10-06T13:51:11.919694+00:00,2022-11-05T20:05:10.332664+00:00,2022-10-19T01:00:05.816712+00:00
33064,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.19041.662_none_0070027dab4e4ffe/UTCDEC~1.EXE,ARCHIVE,0,0,132096,135168,2021-10-06T13:51:11.919694+00:00,2021-10-06T13:51:11.919694+00:00,2022-11-05T20:05:10.332664+00:00,2022-10-19T01:00:05.816712+00:00
33343,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UpdateNotificationMgr.exe,ARCHIVE,0,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33344,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,0,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33345,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,61685,1,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33346,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,0,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33347,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,8589934608,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33348,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,0,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33349,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,0,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33350,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,0,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33351,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/UPDATE~1.EXE,ARCHIVE,69,0,462160,462848,2021-10-06T13:52:56.627666+00:00,2021-10-06T13:52:56.643292+00:00,2022-11-05T20:05:11.552140+00:00,2022-10-19T01:00:06.629022+00:00
33352,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UpdateNotificationMgr.exe,ARCHIVE,0,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33353,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,0,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33354,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,61686,1,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33355,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,0,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33356,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,8589934608,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33357,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,0,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33358,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,0,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33359,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,0,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33360,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/f/UPDATE~1.EXE,ARCHIVE,69,0,20576,24576,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.578118+00:00,2022-10-19T04:09:10.365192+00:00
33361,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UpdateNotificationMgr.exe,ARCHIVE,0,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33362,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,0,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33363,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,61687,1,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33364,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,0,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33365,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,8589934608,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33366,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,0,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33367,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,0,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33368,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,0,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33369,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/5300545d0705d901070400006c2fa82e/amd64_microsoft-windows-unp_31bf3856ad364e35_10.0.19041.1266_none_21c0be7c0dad3632/r/UPDATE~1.EXE,ARCHIVE,69,0,30157,32768,2021-10-06T13:52:55.737028+00:00,2021-10-06T13:52:55.737028+00:00,2022-11-05T20:05:11.629090+00:00,2022-10-19T04:09:10.365192+00:00
33372,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-update-usoclient_31bf3856ad364e35_10.0.19041.1266_none_23ae8c0349f1b325/UsoClient.exe,ARCHIVE,0,0,90624,94208,2021-10-06T13:51:45.763592+00:00,2021-10-06T13:51:45.779262+00:00,2022-11-05T20:05:11.699056+00:00,2022-10-19T01:00:05.816712+00:00
33373,Unchecked,Index Slack,/Windows/WinSxS/Temp/InFlight/515edae3b705d90102000000d80bf815/amd64_microsoft-windows-update-usoclient_31bf3856ad364e35_10.0.19041.1266_none_23ae8c0349f1b325/USOCLI~1.EXE,ARCHIVE,0,0,90624,94208,2021-10-06T13:51:45.763592+00:00,2021-10-06T13:51:45.779262+00:00,2022-11-05T20:05:11.699056+00:00,2022-10-19T01:00:05.816712+00:00
